2026/06/20 12:14:06.190, 1710, 6251, 36, 82.81, 0
2026/06/20 12:14:06.447, 1710, 6251, 36, 73.17, 0
2026/06/20 12:14:06.697, 1710, 6251, 36, 73.17, 0
2026/06/20 12:14:06.947, 1710, 6251, 36, 73.17, 0
2026/06/20 12:14:07.197, 1710, 6251, 36, 73.17, 0
2026/06/20 12:14:07.447, 1710, 6251, 35, 60.54, 0
2026/06/20 12:14:07.697, 1710, 6251, 35, 60.54, 0
2026/06/20 12:14:07.948, 1710, 6251, 35, 60.54, 0
2026/06/20 12:14:08.198, 1710, 6251, 35, 60.54, 0
2026/06/20 12:14:08.448, 1710, 6251, 35, 60.34, 0
2026/06/20 12:14:08.698, 1710, 6251, 35, 60.34, 0
2026/06/20 12:14:08.948, 1710, 6251, 35, 60.34, 0
2026/06/20 12:14:09.198, 1710, 6251, 35, 60.34, 0
2026/06/20 12:14:09.448, 1710, 6251, 35, 60.19, 0
2026/06/20 12:14:09.698, 1710, 6251, 35, 60.19, 0
2026/06/20 12:14:09.948, 1710, 6251, 35, 60.19, 0
2026/06/20 12:14:10.199, 1710, 6251, 35, 60.19, 0
2026/06/20 12:14:10.449, 1710, 6251, 35, 60.19, 0
2026/06/20 12:14:10.699, 1710, 6251, 35, 60.19, 0
2026/06/20 12:14:10.949, 1710, 6251, 35, 60.19, 0
2026/06/20 12:14:11.199, 1710, 6251, 35, 60.19, 0
2026/06/20 12:14:11.449, 1710, 6251, 35, 60.09, 0
2026/06/20 12:14:11.699, 1710, 6251, 35, 60.09, 0
2026/06/20 12:14:11.949, 1710, 6251, 35, 60.09, 0
2026/06/20 12:14:12.199, 1710, 6251, 35, 60.09, 0
2026/06/20 12:14:12.450, 1710, 6251, 34, 59.94, 0
2026/06/20 12:14:12.700, 1710, 6251, 34, 59.94, 0
2026/06/20 12:14:12.950, 1710, 6251, 34, 59.94, 0
2026/06/20 12:14:13.200, 1710, 6251, 34, 59.94, 0
2026/06/20 12:14:13.450, 1710, 6251, 34, 59.94, 0
2026/06/20 12:14:13.700, 1710, 6251, 34, 62.64, 0
2026/06/20 12:14:13.950, 1710, 6251, 38, 77.31, 100
2026/06/20 12:14:14.200, 1710, 6251, 39, 86.52, 100
2026/06/20 12:14:14.450, 1710, 6251, 39, 131.64, 100
2026/06/20 12:14:14.700, 1710, 6251, 39, 136.34, 100
2026/06/20 12:14:14.951, 1710, 6251, 40, 161.93, 100
2026/06/20 12:14:15.201, 1710, 6251, 40, 162.36, 100
2026/06/20 12:14:15.451, 1710, 6251, 40, 161.93, 100
2026/06/20 12:14:15.701, 1710, 6251, 40, 161.24, 100
2026/06/20 12:14:15.951, 1710, 6251, 40, 161.07, 100
